Eps0,Eps1,Eps2,Eps3,Eps4,Eps5,Eps6,Eps7,Eps8,Eps9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,261.88757,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,523.77515,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,785.6627,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1047.5503,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1309.4379,0.0,276.20627,0.0,0.0,0.0
258.11383,0.0,281.96167,261.28314,1571.3254,0.0,560.6031,0.0,0.0,0.0
516.22766,268.9122,563.92334,522.5663,1833.213,161.47345,844.9999,0.0,0.0,0.0
743.5891,537.8244,845.885,783.8494,2095.1006,358.16656,1116.5651,0.0,0.0,0.0
1001.7029,806.7366,1096.8038,1045.1326,2356.988,541.8004,1323.1141,0.0,291.6576,0.0
1249.6783,1075.6488,1376.6904,1306.4158,2618.8757,713.6743,1508.8105,0.0,583.3152,266.48645
1457.9486,1344.561,1657.0159,1567.6989,2880.7637,948.01886,1648.402,0.0,874.97266,532.9729
1637.6527,1613.4731,1938.9773,1828.982,3094.0515,1138.8732,1778.0803,0.0,1160.1211,799.4593
1806.7134,1865.5555,2220.939,2090.2651,3318.1426,1407.431,1997.6112,255.60269,1375.8884,959.53
1966.7146,2134.468,2502.901,2351.548,3538.016,1665.6105,2150.0027,499.93637,1572.3877,1079.6666
2125.4922,2403.3801,2784.8623,2612.8315,3779.1284,1934.1682,2401.6597,745.05524,1755.2993,1343.905
2280.082,2672.2925,3066.824,2874.1147,4041.016,2188.246,2686.0562,965.71655,1938.8152,1610.3914
2440.5613,2941.2048,3348.7856,3135.3977,4302.904,2416.6558,2970.4531,1142.6946,2230.473,1853.307
2584.4766,3210.1172,3630.7473,3396.681,4541.548,2647.1235,3254.8499,1309.9309,2522.1304,2119.7935
2842.5903,3479.0295,3912.709,3657.964,4803.4355,2901.4734,3539.2466,1552.3398,2813.788,2386.2798
3100.7043,3718.295,4194.671,3919.247,5065.323,3111.121,3823.6436,1777.8711,3105.4456,2652.7664
3358.818,3950.6646,4438.8105,4180.5303,5327.2114,3263.7766,4108.04,2024.3633,3397.1033,2919.253
3616.9321,4219.577,4712.3213,4441.8135,5544.1865,3423.7861,4392.437,2279.966,3688.761,3185.7395
3875.046,4415.716,4994.283,4703.096,5746.484,3574.0051,4616.1855,2464.6775,3980.4185,3452.2263
4133.1597,4602.2573,5276.245,4964.3794,6008.3716,3733.5552,4900.582,2684.6855,4272.076,3718.713
4351.5938,4808.59,5558.207,5225.662,6262.28,3887.5288,5184.9795,2905.2935,4544.9253,3985.1992
4609.707,4990.587,5840.1685,5486.9453,6469.9697,4156.0864,5469.376,3122.444,4775.6216,4251.6855
4825.8394,5187.2344,6122.131,5748.228,6731.8574,4424.644,5753.7734,3297.5828,4941.4224,4518.1724
5083.9536,5382.854,6404.0923,6009.083,6993.7446,4668.555,6038.17,3381.9292,5158.466,4784.6587
5342.0674,5644.6753,6664.112,6266.2397,7255.6323,4908.619,6322.5674,3549.1663,5379.041,5051.1455
5509.8916,5880.8604,6900.243,6502.784,7517.52,5070.67,6606.965,3743.8186,5648.5127,5301.9736
5692.4243,6147.685,7126.3433,6748.3633,7774.28,5261.404,6880.324,3945.9153,5936.2217,5564.1865
5856.7534,6368.183,7226.079,6975.896,8017.5415,5443.2393,7164.721,4104.454,6200.8135,5830.673
6054.463,6620.7656,7332.9463,7209.05,8279.43,5690.0674,7449.118,4290.185,6483.2744,6061.9775
6301.5503,6889.6777,7438.792,7377.2456,8541.316,5902.2676,7674.18,4524.0386,6752.239,6258.3228
6559.6636,7158.59,7556.1025,7562.571,8803.204,6138.6875,7811.865,4746.117,6972.3037,6451.1714
6817.778,7400.8735,7675.8745,7795.6055,9065.092,6400.82,7952.826,4947.9883,7148.419,6681.5454
7075.8916,7627.47,7800.4824,7910.9053,9170.221,6669.378,8072.8228,5203.591,7333.5215,6948.0317
7177.25,7822.3267,7917.0513,8017.693,9283.177,6908.491,8160.541,5459.1934,7437.4927,7207.166
7281.7,8091.2393,8013.6846,8118.5522,9393.377,7169.7373,8263.761,5675.889,7536.3013,7473.653
7389.822,8213.488,8102.903,8214.655,9393.377,7438.2954,8341.098,5860.6484,7637.9316,7740.139
7490.498,8339.064,8195.502,8325.893,9393.377,7706.8535,8436.827,6063.717,7733.401,7940.302
7611.811,8449.389,8302.207,8428.4375,0.0,7975.411,8519.767,6253.421,7850.847,8174.744
7729.9834,8559.748,8405.807,8523.708,0.0,8102.681,8519.767,6494.2573,7960.666,8417.513
7819.5293,8559.748,8405.807,8612.491,0.0,8102.681,8519.767,6717.2285,8052.6055,8515.498
7819.5293,8559.748,8405.807,8612.491,0.0,8102.681,0.0,6967.141,8162.5723,8620.492
7819.5293,0.0,0.0,8612.491,0.0,0.0,0.0,7215.5635,8270.075,8708.995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7215.5635,8370.437,8708.995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7215.5635,8370.437,8708.995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7215.5635,8370.437,8708.995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
