Eps0,Eps1,Eps2,Eps3,Eps4,Eps5,Eps6,Eps7,Eps8,Eps9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,337.54147,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,675.08295,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1012.6244,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1350.1659,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1687.7074,0.0,302.4549,0.0,0.0,0.0
320.7179,0.0,325.97168,306.91745,2025.2488,0.0,613.87866,0.0,0.0,0.0
641.4358,307.93155,651.94336,613.8349,2362.7903,223.71356,925.3024,0.0,0.0,0.0
962.1537,615.8631,977.9151,920.7523,2700.3318,535.09985,1236.7262,0.0,0.0,0.0
1282.8716,923.7947,1303.8867,1227.6698,3037.8733,846.48615,1548.15,0.0,330.60437,0.0
1590.992,1231.7262,1627.4596,1534.5873,3375.4148,1157.8724,1850.0768,0.0,661.20874,328.017
1849.7771,1539.6577,1951.5396,1841.5049,3712.9563,1429.5894,2098.2432,0.0,991.81305,656.034
2170.4949,1847.5892,2277.5112,2148.4224,3987.8586,1650.8802,2328.3484,0.0,1322.4175,984.05096
2491.213,2136.249,2603.483,2455.3396,4276.685,1962.2667,2592.424,300.83685,1653.0219,1181.0814
2811.9307,2444.1807,2929.455,2762.257,4560.075,2261.6196,2887.2583,588.4105,1983.6262,1328.9573
3132.6484,2752.112,3255.4268,3069.1743,4895.876,2573.0059,3162.8308,876.9082,2314.2307,1654.207
3453.3662,3060.044,3581.3984,3376.0916,5233.4175,2867.6028,3474.2544,1136.6201,2644.8352,1982.224
3774.0842,3367.9756,3907.3704,3683.009,5570.9595,3132.439,3785.6782,1344.9181,2975.4395,2281.2278
4094.802,3675.9072,4233.342,3989.9265,5878.543,3399.6602,4097.1016,1541.7504,3306.044,2609.2446
4415.5195,3983.8389,4559.3135,4296.8438,6216.084,3694.573,4408.5254,1827.0586,3636.6482,2937.2617
4736.238,4257.822,4885.285,4603.7607,6553.626,4005.9592,4719.949,2092.5024,3967.253,3265.2788
5056.9556,4523.909,5167.5317,4910.6787,6891.1675,4268.447,5031.373,2382.6165,4297.8574,3593.296
5377.6733,4831.841,5483.7334,5217.5957,7170.8228,4555.005,5342.7974,2683.4534,4628.4614,3921.3132
5698.391,5056.4395,5809.705,5524.5137,7431.5596,4853.476,5587.8086,2900.8533,4959.066,4249.3306
6019.109,5270.0483,6135.677,5831.4307,7769.1016,5164.8623,5899.233,3159.7964,5289.6704,4577.3477
6290.523,5506.3193,6461.6484,6138.3486,8096.358,5476.248,6210.6567,3419.4456,5598.9546,4905.3647
6611.2407,5714.7256,6787.6196,6445.2656,8364.045,5787.6343,6522.0806,3675.025,5860.458,5233.382
6879.795,5939.9062,7113.5913,6752.1826,8701.587,6099.0205,6833.505,3881.1582,6048.3984,5561.399
7200.5127,6163.9106,7439.563,7058.5967,9039.129,6381.829,7144.9287,3980.4316,6294.425,5889.416
7521.2305,6463.7217,7765.534,7360.6665,9376.671,6660.1777,7456.3525,4177.2646,6544.455,6217.4336
7729.759,6734.1777,8091.506,7638.5254,9714.212,6848.0713,7767.7764,4406.3643,6849.911,6526.177
7956.565,7039.7188,8417.478,7926.995,10051.754,7069.223,8067.1143,4644.226,7176.0396,6848.933
8160.7515,7292.2114,8743.448,8194.269,10389.296,7280.0566,8378.538,4830.822,7475.963,7176.95
8406.415,7581.4434,9002.473,8468.144,10726.837,7566.247,8689.962,5049.4224,7796.142,7461.6626
8713.432,7889.375,9230.229,8665.715,11064.379,7812.289,8936.412,5324.661,8101.023,7703.3438
9034.149,8197.307,9544.818,8883.408,11401.922,8086.412,9195.862,5586.0405,8429.716,7940.7197
9354.867,8474.745,9823.944,9157.144,11739.463,8390.349,9434.93,5823.637,8722.328,8224.286
9675.585,8734.222,10118.541,9418.132,12077.004,8701.734,9634.977,6124.4736,9028.297,8552.303
9996.304,8957.353,10444.513,9712.721,12349.902,8978.981,9902.032,6425.3115,9331.266,8871.2705
10317.021,9265.284,10757.68,10019.107,12635.859,9281.891,10138.737,6680.356,9604.048,9199.287
10637.74,9563.119,11044.723,10326.024,12635.859,9593.277,10440.277,6897.812,9934.651,9527.304
10894.171,9825.34,11338.119,10632.941,12635.859,9904.664,10705.487,7136.8174,10265.255,9773.683
11192.622,10128.078,11601.371,10929.472,0.0,10216.05,11016.912,7360.0933,10595.859,10062.257
11419.185,10409.08,11880.522,11165.562,0.0,10524.551,11016.912,7643.551,10926.464,10361.079
11689.174,10409.08,11880.522,11450.023,0.0,10524.551,11016.912,7905.9814,11257.066,10671.277
11689.174,10409.08,11880.522,11450.023,0.0,10524.551,0.0,8206.818,11587.671,10948.432
11689.174,0.0,0.0,11450.023,0.0,0.0,0.0,8499.205,11862.635,11230.268
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8499.205,12123.785,11230.268
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8499.205,12123.785,11230.268
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8499.205,12123.785,11230.268
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
